,bu_code,bu_naam,gemeente,provincie,netbeheerder,NAL_regio,RES_regio,Jaar,aantal_personenautos,aantal_evs_L,thuislaadpunten_L,werklaadpunten_L,publiekelaadpunten_L,bestemmingslaadpunten_L,laadpunten_parkeergarages_L,laadpunten_parkeerpleinen_L,snellaadpunten_L,vermogen_snellaadpunten_L,aantal_evs_M,thuislaadpunten_M,werklaadpunten_M,publiekelaadpunten_M,bestemmingslaadpunten_M,laadpunten_parkeergarages_M,laadpunten_parkeerpleinen_M,snellaadpunten_M,vermogen_snellaadpunten_M,aantal_evs_H,thuislaadpunten_H,werklaadpunten_H,publiekelaadpunten_H,bestemmingslaadpunten_H,laadpunten_parkeergarages_H,laadpunten_parkeerpleinen_H,snellaadpunten_H,vermogen_snellaadpunten_H,datum_bijgewerkt
77329,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2044,93.30362242,93.30362242,37.0,0.0,9.919364204,5.565359864,0.0,0.0,0.0,0.0,93.30362242,37.0,0.0,8.829324182,6.4,0.0,0.0,0.0,0.0,93.30362242,37.0,0.0,8.829324182,6.4,0.0,0.0,0.0,0.0,2024-02-28
77330,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2045,93.25446573,93.25446573,37.0,0.0,9.672644139,5.754373343,0.0,0.0,0.0,0.0,93.25446573,37.0,0.0,8.822301797,6.4,0.0,0.0,0.0,0.0,93.25446573,37.0,0.0,8.822301797,6.4,0.0,0.0,0.0,0.0,2024-02-28
77331,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2046,93.17092013,93.17092013,37.0,0.0,9.43227495,5.935616017,0.0,0.0,0.0,0.0,93.17092013,37.0,0.0,8.810366711,6.4,0.0,0.0,0.0,0.0,93.17092013,37.0,0.0,8.810366711,6.4,0.0,0.0,0.0,0.0,2024-02-28
77332,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2047,93.08656892,93.08656892,37.0,0.0,9.202836839,6.106894115,0.0,0.0,0.0,0.0,93.08656892,37.0,0.0,8.798316538,6.4,0.0,0.0,0.0,0.0,93.08656892,37.0,0.0,8.798316538,6.4,0.0,0.0,0.0,0.0,2024-02-28
77333,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2048,93.00439233,93.00439233,37.0,0.0,8.984028195,6.268961432,0.0,0.0,0.0,0.0,93.00439233,37.0,0.0,8.786577026,6.4,0.0,0.0,0.0,0.0,93.00439233,37.0,0.0,8.786577026,6.4,0.0,0.0,0.0,0.0,2024-02-28
77334,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2049,92.87557363,92.87557363,37.0,0.0,8.768174355,6.4,0.0,0.0,0.0,0.0,92.87557363,37.0,0.0,8.768174355,6.4,0.0,0.0,0.0,0.0,92.87557363,37.0,0.0,8.768174355,6.4,0.0,0.0,0.0,0.0,2024-02-28
77335,BU02431402,Sonnevanck,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2050,92.7871833,92.7871833,37.0,0.0,8.755547164,6.4,0.0,0.0,0.0,0.0,92.7871833,37.0,0.0,8.755547164,6.4,0.0,0.0,0.0,0.0,92.7871833,37.0,0.0,8.755547164,6.4,0.0,0.0,0.0,0.0,2024-02-28
77336,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2023,28.8434165,2.048109867,2.048109867,7.371969019,0.249068817,3.318939471,0.0,0.0,0.453682457,37.42880271,2.048109867,2.048109867,7.371969019,0.249068817,3.318939471,0.0,0.0,0.453682457,37.42880271,2.048109867,2.048109867,7.371969019,0.249068817,3.318939471,0.0,0.0,0.453682457,37.42880271,2024-02-28
77337,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2024,28.97936659,2.475181532,2.475181532,8.232337236,0.288660032,3.7347359,0.0,0.0,0.514164972,42.41861017,2.563663279,2.563663279,8.384800886,0.295546336,3.811509211,0.0,0.0,0.523881557,43.22022849,2.652122369,2.652122369,8.265018016,0.302731891,3.893611992,0.0,0.0,0.534434064,44.09081026,2024-02-28
77338,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,28.92196391,2.964114726,2.964114726,9.218626145,0.328477722,4.211802613,0.0,0.0,0.580242866,47.87003643,3.179806531,3.179806531,9.587442372,0.344744747,4.395639229,0.0,0.0,0.603863003,49.81869772,3.404236283,3.404236283,9.338417894,0.362273466,4.598056728,0.0,0.0,0.630208799,51.99222593,2024-02-28
77339,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2026,29.8525523,3.644104971,3.644104971,10.29110963,0.406672657,4.731793403,0.0,0.0,0.65207922,53.79653564,4.04873877,4.04873877,10.95014688,0.437926316,5.058319324,0.0,0.0,0.694498485,57.296125,4.486498352,4.432819925,10.55907021,0.472671414,5.4282773,0.0,0.0,0.743076303,61.30379502,2024-02-28
77340,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2027,29.74436652,4.29951269,4.29951269,11.46909576,0.456742293,5.301674548,0.0,0.0,0.730478842,60.26450444,4.947493585,4.726776821,12.50691191,0.505107645,5.813954107,0.0,0.0,0.79757455,65.79990041,5.675802461,5.17536661,11.95715754,0.560542099,6.411166108,0.0,0.0,0.876479598,72.30956681,2024-02-28
77341,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2028,29.61239232,5.039144051,4.797060079,12.74750866,0.509794751,5.922524528,0.0,0.0,0.81628901,67.34384334,6.005964387,5.395211016,14.26771028,0.579449069,6.671721817,0.0,0.0,0.915099175,75.49568193,7.134037851,6.093125794,13.53976587,0.661709712,7.570631048,0.0,0.0,1.034492186,85.34560535,2024-02-28
77342,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2029,29.48683427,5.877048127,5.330935786,14.13676453,0.567300228,6.601485579,0.0,0.0,0.910560864,75.12127125,7.255648071,6.187477687,16.26184246,0.663218735,7.648917013,0.0,0.0,1.049551401,86.58799059,8.924110323,7.224114773,15.33259432,0.779872071,8.942938108,0.0,0.0,1.222229099,100.8339007,2024-02-28
77343,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2030,29.34196295,6.822516045,5.939296166,15.66622729,0.628579427,7.350280599,0.0,0.0,1.014442515,83.6915075,8.724982868,7.127159379,18.54275126,0.756293903,8.770090327,0.0,0.0,1.203786398,99.31237782,11.1109521,8.616912077,17.38382931,0.916131977,10.5772118,0.0,0.0,1.445842408,119.2819986,2024-02-28
77344,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2031,29.21703147,7.889208011,6.626380763,17.33564645,0.695447371,8.169315777,0.0,0.0,1.129111002,93.15165769,10.45054507,8.232468068,21.13278357,0.86155862,10.04838615,0.0,0.0,1.380978162,113.9306984,13.8949115,10.39225926,19.71209224,1.08462607,12.62585482,0.0,0.0,1.727885837,142.5505816,2024-02-28
77345,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2032,31.98863684,10.00219018,7.40791002,19.17943902,0.974710408,9.077004991,0.0,0.0,1.256050306,103.6241503,13.72157314,9.5380771,24.09877756,1.243655239,11.52139018,0.0,0.0,1.5850815,130.7692237,18.26113642,12.13797831,22.3774363,1.56052164,14.45808321,0.0,0.0,1.980606029,163.3999974,2024-02-28
77346,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2033,31.8671137,11.49754944,8.289444029,21.19549383,1.076919009,10.07384155,0.0,0.0,1.39671341,115.2288563,16.28344294,11.04087616,27.38813495,1.411284992,13.16887011,0.0,0.0,1.815119219,149.7473355,21.15530544,13.84173227,25.32887668,1.722068283,16.09133876,0.0,0.0,2.20840895,182.1937384,2024-02-28
77347,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2034,31.73729862,13.18077361,9.288132348,23.42033273,1.18749488,11.18238637,0.0,0.0,1.552935552,128.117183,18.77888824,12.51967828,30.3347742,1.558054775,14.6712557,0.0,0.0,2.025387544,167.0944724,23.96576209,15.51383297,27.95132766,1.86086557,17.57013637,0.0,0.0,2.415163363,199.2509774,2024-02-28
77348,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2035,31.62329095,15.0752702,10.41311543,25.86536029,1.30858513,12.40995272,0.0,0.0,1.726533547,142.4390176,21.21244228,13.96860773,32.97177119,1.688188986,16.04032542,0.0,0.0,2.218346692,183.0136021,26.86097462,17.24101283,30.28019803,1.994013861,18.90753851,0.0,0.0,2.603688425,214.804295,2024-02-28
77349,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2036,31.54510843,17.17337096,11.65328171,28.48141773,1.439907869,13.7344798,0.0,0.0,1.913573412,157.8698065,23.61285993,15.39316357,35.35352776,1.807670221,17.30123813,0.0,0.0,2.396184907,197.6852548,30.07996591,19.14908466,32.36913905,2.14137702,20.13241229,0.0,0.0,2.776447857,229.0569482,2024-02-28
77350,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2037,31.49113328,19.23762178,12.87129279,30.86767192,1.561121315,14.96114063,0.0,0.0,2.087799706,172.2434758,26.07380402,16.84836839,37.60793573,1.924391598,18.45869455,0.0,0.0,2.560599542,211.2494622,31.49113328,20.0,34.33768045,2.15518637,21.2495351,0.0,0.0,2.93533455,242.1651004,2024-02-28
77351,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2038,31.45603315,21.26949038,14.06717737,33.04681112,1.673375656,16.09983273,0.0,0.0,2.250571476,185.6721467,28.72249439,18.4079387,39.80048878,2.047757086,19.52425782,0.0,0.0,2.71315571,223.8353461,31.45603315,20.0,36.24687371,2.074023669,22.27176313,0.0,0.0,3.082068454,254.2706475,2024-02-28
77352,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2039,31.43576191,23.27011017,15.24111327,35.04428034,1.77760297,17.1591697,0.0,0.0,2.403062139,198.2526264,31.43576191,20.0,41.91690132,2.168657102,20.50783825,0.0,0.0,2.855184318,235.5527062,31.43576191,20.0,38.08449892,2.000625559,23.20999521,0.0,0.0,3.218096483,265.4929598,2024-02-28
77353,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2040,31.40432011,25.28949526,16.43275341,36.95310306,1.876308154,18.15606091,0.0,0.0,2.546290129,210.0689356,31.40432011,20.0,44.15303055,2.097398277,21.42904705,0.0,0.0,2.987824291,246.495504,31.40432011,20.0,40.02884638,1.930392325,24.08597255,0.0,0.0,3.344644624,275.9331814,2024-02-28
77354,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2041,31.37554927,27.42573047,17.69365464,38.86023157,1.977997826,19.097678,0.0,0.0,2.681031971,221.1851376,31.37554927,20.0,46.08662711,2.030777678,22.29566195,0.0,0.0,3.111938101,256.7348933,31.37554927,20.0,41.69742453,1.864999909,24.82618182,0.0,0.0,3.451271072,284.7298635,2024-02-28
77355,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2042,31.36727719,29.72774621,19.04240623,40.66550868,2.087561959,19.96980035,0.0,0.0,2.807967981,231.6573584,31.36727719,20.0,47.83687792,1.971088294,23.09070476,0.0,0.0,3.22827218,266.3324549,31.36727719,20.0,44.79961583,1.863818183,24.82618182,0.0,0.0,3.461945107,285.6104713,2024-02-28
77356,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2043,31.34677836,31.34677836,20.0,42.54394317,2.143556581,20.79843435,0.0,0.0,2.927906687,241.5523017,31.34677836,20.0,49.51293415,1.91294264,23.84397616,0.0,0.0,3.33769623,275.3599389,31.34677836,20.0,47.94109497,1.860889779,24.82618182,0.0,0.0,3.470840135,286.3443112,2024-02-28
77357,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2044,31.31206312,31.31206312,20.0,44.45850535,2.085057676,21.58853686,0.0,0.0,3.041358444,250.9120716,31.31206312,20.0,51.10215817,1.855930458,24.82618182,0.0,0.0,3.477956158,286.931383,31.31206312,20.0,51.10215817,1.855930458,24.82618182,0.0,0.0,3.477956158,286.931383,2024-02-28
77358,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2045,31.29556647,31.29556647,20.0,46.1032231,2.032231509,22.32173732,0.0,0.0,3.14877575,259.7739993,31.29556647,20.0,51.10212851,1.853573794,24.82618182,0.0,0.0,3.486851187,287.6652229,31.29556647,20.0,51.10212851,1.853573794,24.82618182,0.0,0.0,3.486851187,287.6652229,2024-02-28
77359,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2046,31.26752913,31.26752913,20.0,47.66128506,1.980126234,23.02479413,0.0,0.0,3.250753829,268.1871909,31.26752913,20.0,51.10210623,1.84956846,24.82618182,0.0,0.0,3.493967209,288.2522948,31.26752913,20.0,51.10210623,1.84956846,24.82618182,0.0,0.0,3.493967209,288.2522948,2024-02-28
77360,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2047,31.23922143,31.23922143,20.0,49.15759941,1.930376205,23.68919744,0.0,0.0,3.347636608,276.1800202,31.23922143,20.0,51.10208256,1.845524504,24.82618182,0.0,0.0,3.501083232,288.8393667,31.23922143,20.0,51.10208256,1.845524504,24.82618182,0.0,0.0,3.501083232,288.8393667,2024-02-28
77361,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2048,31.21164353,31.21164353,20.0,50.51537445,1.882968731,24.3178713,0.0,0.0,3.439823352,283.7854265,31.21164353,20.0,51.10205206,1.841584803,24.82618182,0.0,0.0,3.508199255,289.4264385,31.21164353,20.0,51.10205206,1.841584803,24.82618182,0.0,0.0,3.508199255,289.4264385,2024-02-28
77362,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2049,31.16841285,31.16841285,20.0,51.10204212,1.835408991,24.82618182,0.0,0.0,3.513536272,289.8667425,31.16841285,20.0,51.10204212,1.835408991,24.82618182,0.0,0.0,3.513536272,289.8667425,31.16841285,20.0,51.10204212,1.835408991,24.82618182,0.0,0.0,3.513536272,289.8667425,2024-02-28
77363,BU02431403,Harderwijkerbos,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2050,31.13874965,31.13874965,20.0,51.10202619,1.831171391,24.82618182,0.0,0.0,3.520652295,290.4538143,31.13874965,20.0,51.10202619,1.831171391,24.82618182,0.0,0.0,3.520652295,290.4538143,31.13874965,20.0,51.10202619,1.831171391,24.82618182,0.0,0.0,3.520652295,290.4538143,2024-02-28
77364,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2023,936.0296467,66.41043929,66.41043929,2.084341528,14.50876,0.573055696,0.0,0.0,0.0,0.0,66.41043929,66.41043929,2.084341528,14.50876,0.573055696,0.0,0.0,0.0,0.0,66.41043929,66.41043929,2.084341528,14.50876,0.573055696,0.0,0.0,0.0,0.0,2024-02-28
77365,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2024,951.322655,81.18694632,81.18694632,2.327600988,17.01437656,0.644848061,0.0,0.0,0.0,0.0,84.08918311,82.96677621,2.370708375,17.42027328,0.658103916,0.0,0.0,0.0,0.0,86.99067669,83.95051997,2.336841112,17.84380871,0.672279971,0.0,0.0,0.0,0.0,2024-02-28
77366,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,947.8868938,97.06528806,87.48557676,2.606463111,19.35980302,0.727219493,0.0,0.0,0.0,0.0,104.1285056,89.88902226,2.710741761,20.3185481,0.758961144,0.0,0.0,0.0,0.0,111.477863,92.38983437,2.640332885,21.35165484,0.793911014,0.0,0.0,0.0,0.0,2024-02-28
77367,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2026,951.9647234,116.1102249,93.79687441,2.909695784,22.17797419,0.817002294,0.0,0.0,0.0,0.0,129.0028615,98.16514068,3.096031173,23.8823987,0.873381008,0.0,0.0,0.0,0.0,142.9509678,102.8910198,2.985458631,25.77722953,0.9372588,0.0,0.0,0.0,0.0,2024-02-28
77368,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2027,951.5993999,137.4386469,101.0412196,3.242758146,25.12982633,0.915399279,0.0,0.0,0.0,0.0,158.1520681,108.0620081,3.536189017,27.79087373,1.003850642,0.0,0.0,0.0,0.0,181.4332615,115.9531398,3.380752137,30.84086106,1.106966635,0.0,0.0,0.0,0.0,2024-02-28
77369,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2028,950.4481181,161.6039211,109.2983592,3.604215049,28.32464466,1.02259666,0.0,0.0,0.0,0.0,192.6095752,119.8204173,4.034035,32.19469977,1.15195478,0.0,0.0,0.0,0.0,228.7865714,132.0974186,3.828216887,36.76517344,1.307162509,0.0,0.0,0.0,0.0,2024-02-28
77370,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2029,960.1786922,191.2156185,118.6897533,3.997011559,32.36806922,1.139827631,0.0,0.0,0.0,0.0,236.0697417,133.7571604,4.597853501,37.84082728,1.320679543,0.0,0.0,0.0,0.0,290.3548241,151.9926173,4.335119015,44.49663854,1.544108191,0.0,0.0,0.0,0.0,2024-02-28
77371,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2030,1031.533009,239.6507162,129.3914055,4.429449993,40.40200609,1.269116295,0.0,0.0,0.0,0.0,306.4776073,150.2870774,5.242754873,48.61086696,1.514263897,0.0,0.0,0.0,0.0,390.288218,176.4932796,4.915082693,58.8844753,1.826285633,0.0,0.0,0.0,0.0,2024-02-28
77372,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2031,1074.104646,289.7904798,141.4778933,4.90145953,47.92725286,1.410532786,0.0,0.0,0.0,0.0,383.8748407,169.7305347,5.975057449,59.37492832,1.734977384,0.0,0.0,0.0,0.0,510.3950949,207.7233673,5.573372914,74.74778117,2.180009032,0.0,0.0,0.0,0.0,2024-02-28
77373,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2032,1073.611892,335.4184039,155.2257548,5.422771193,53.51648632,1.567256486,0.0,0.0,0.0,0.0,460.1460359,192.6974704,6.0,68.50196748,1.989309636,0.0,0.0,0.0,0.0,612.3780014,238.4322673,6.0,85.76220114,2.496365786,0.0,0.0,0.0,0.0,2024-02-28
77374,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2033,1068.031144,385.0229996,170.7327974,5.992788072,59.21538831,1.739372572,0.0,0.0,0.0,0.0,545.2901136,219.1331709,6.0,78.04736549,2.273767297,0.0,0.0,0.0,0.0,708.4361061,268.4029604,6.0,94.96459977,2.778367432,0.0,0.0,0.0,0.0,2024-02-28
77375,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2034,1063.680372,441.3897952,188.3006986,6.0,65.71093104,1.930776461,0.0,0.0,0.0,0.0,628.8560805,245.1467419,6.0,86.62439917,2.533172636,0.0,0.0,0.0,0.0,802.5509829,297.8168417,6.0,103.1366542,3.033700017,0.0,0.0,0.0,0.0,2024-02-28
77376,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2035,1059.859388,504.831554,208.0902477,6.0,72.81081753,2.14273088,0.0,0.0,0.0,0.0,710.3494702,270.6348233,6.0,94.26707627,2.769559352,0.0,0.0,0.0,0.0,899.5041134,328.1996192,6.0,110.9772899,3.264618935,0.0,0.0,0.0,0.0,2024-02-28
77377,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2036,1075.082786,584.797672,229.9059815,6.0,82.38285048,2.371426762,0.0,0.0,0.0,0.0,804.0789164,295.6941494,6.0,103.6724023,2.987271431,0.0,0.0,0.0,0.0,1024.300592,361.7644628,6.0,122.398205,3.476108451,0.0,0.0,0.0,0.0,2024-02-28
77378,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2037,1074.7277,655.9968211,251.3319838,6.0,89.73987371,2.583224833,0.0,0.0,0.0,0.0,889.1084744,321.2926207,6.0,110.8056122,3.187120508,0.0,0.0,0.0,0.0,1074.7277,377.0,6.0,123.8102916,3.668993435,0.0,0.0,0.0,0.0,2024-02-28
77379,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2038,1076.495357,727.286442,272.3687595,6.0,96.74525656,2.77983402,0.0,0.0,0.0,0.0,982.1335809,348.7269828,6.0,118.5215806,3.371103105,0.0,0.0,0.0,0.0,1076.495357,377.0,6.0,119.8416139,3.84549367,0.0,0.0,0.0,0.0,2024-02-28
77380,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2039,1072.837989,793.5034003,293.0194363,6.0,102.4848439,2.962741569,0.0,0.0,0.0,0.0,1072.837989,377.0,6.0,125.2237191,3.540930357,0.0,0.0,0.0,0.0,1072.837989,377.0,6.0,115.3099445,4.00749097,0.0,0.0,0.0,0.0,2024-02-28
77381,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2040,1071.764945,862.3637935,313.981548,6.0,108.3186054,3.13486709,0.0,0.0,0.0,0.0,1071.764945,377.0,6.0,121.3420222,3.699988379,0.0,0.0,0.0,0.0,1071.764945,377.0,6.0,111.4612502,4.158739226,0.0,0.0,0.0,0.0,2024-02-28
77382,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2041,1076.698984,940.3756379,336.1620299,6.0,115.2152189,3.297448856,0.0,0.0,0.0,0.0,1076.698984,377.0,6.0,118.6081724,3.849620094,0.0,0.0,0.0,0.0,1076.698984,377.0,6.0,108.7014194,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77383,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2042,1080.850892,1023.50778,359.8878852,6.0,122.3504108,3.448031499,0.0,0.0,0.0,0.0,1080.850892,377.0,6.0,115.9036907,3.986894007,0.0,0.0,0.0,0.0,1080.850892,377.0,6.0,109.4407341,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77384,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2043,1081.62217,1081.62217,377.0,6.0,126.0991852,3.591105346,0.0,0.0,0.0,0.0,1081.62217,377.0,6.0,112.8500164,4.116955575,0.0,0.0,0.0,0.0,1081.62217,377.0,6.0,109.6989531,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77385,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2044,1086.328277,1086.328277,377.0,6.0,123.8388086,3.727526255,0.0,0.0,0.0,0.0,1086.328277,377.0,6.0,110.5202133,4.286545455,0.0,0.0,0.0,0.0,1086.328277,377.0,6.0,110.5202133,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77386,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2045,1091.656797,1091.656797,377.0,6.0,121.7700692,3.854122328,0.0,0.0,0.0,0.0,1091.656797,377.0,6.0,111.2814289,4.286545455,0.0,0.0,0.0,0.0,1091.656797,377.0,6.0,111.2814289,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77387,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2046,1092.152684,1092.152684,377.0,6.0,119.0547213,3.975513728,0.0,0.0,0.0,0.0,1092.152684,377.0,6.0,111.352269,4.286545455,0.0,0.0,0.0,0.0,1092.152684,377.0,6.0,111.352269,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77388,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2047,1094.109028,1094.109028,377.0,6.0,116.6790297,4.090231127,0.0,0.0,0.0,0.0,1094.109028,377.0,6.0,111.6317456,4.286545455,0.0,0.0,0.0,0.0,1094.109028,377.0,6.0,111.6317456,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77389,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2048,1094.614407,1094.614407,377.0,6.0,114.191181,4.198779395,0.0,0.0,0.0,0.0,1094.614407,377.0,6.0,111.7039412,4.286545455,0.0,0.0,0.0,0.0,1094.614407,377.0,6.0,111.7039412,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77390,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2049,1101.913585,1101.913585,377.0,6.0,112.7466804,4.286545455,0.0,0.0,0.0,0.0,1101.913585,377.0,6.0,112.7466804,4.286545455,0.0,0.0,0.0,0.0,1101.913585,377.0,6.0,112.7466804,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77391,BU02431501,Hierden Dorp,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2050,1109.671806,1109.671806,377.0,6.0,113.8549968,4.286545455,0.0,0.0,0.0,0.0,1109.671806,377.0,6.0,113.8549968,4.286545455,0.0,0.0,0.0,0.0,1109.671806,377.0,6.0,113.8549968,4.286545455,0.0,0.0,0.0,0.0,2024-02-28
77392,BU02431502,Hierden Glindweg,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2023,152.2843982,9.80522559,9.80522559,4.168683056,2.281996748,0.196884592,0.0,0.0,0.016484845,1.236363393,9.80522559,9.80522559,4.168683056,2.281996748,0.196884592,0.0,0.0,0.016484845,1.236363393,9.80522559,9.80522559,4.168683056,2.281996748,0.196884592,0.0,0.0,0.016484845,1.236363393,2024-02-28
77393,BU02431502,Hierden Glindweg,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2024,154.4455898,11.96160091,11.59980242,4.655201977,2.66407525,0.221550275,0.0,0.0,0.018682516,1.401188737,12.38919919,11.72704655,4.741416749,2.727629703,0.226104586,0.0,0.0,0.019035575,1.427668119,12.81668796,11.85425809,4.673682224,2.793945989,0.230975049,0.0,0.0,0.019419007,1.456425529,2024-02-28
77394,BU02431502,Hierden Glindweg,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,152.6991045,14.19055395,12.31138937,5.212926223,2.998903355,0.249850606,0.0,0.0,0.021083499,1.581262461,15.22316789,12.62218781,5.421483523,3.147416429,0.260756077,0.0,0.0,0.021941752,1.645631431,16.29761433,12.94557708,5.280665769,3.30744839,0.272763794,0.0,0.0,0.022899044,1.717428296,2024-02-28
